idx,header,deltaG,amplicon_length,gamma,est_alpha,accession,taxid,superkingdom,phylum,class,order,family,genus,species
6078,"NC_025579.1 Falco columbarius mitochondrion, complete genome",31.976922791948986,183,31.976922791948986,-0.09593076837584696,NC_025579.1,8953,NA,Chordata,Aves,Falconiformes,Falconidae,Falco,Falco columbarius
6079,"NC_025578.1 Squatina nebulosa mitochondrion, complete genome",41.04123751882368,183,41.04123751882368,-0.12312371255647103,NC_025578.1,55142,NA,Chordata,Chondrichthyes,NA,Squatinidae,Squatina,Squatina nebulosa
6080,"NC_025576.1 Coregonus peled mitochondrion, complete genome",0,170,0,-0,NC_025576.1,107322,NA,Chordata,Actinopteri,Salmoniformes,Salmonidae,Coregonus,Coregonus peled
6081,"NC_025575.1 Pelophylax cretensis isolate CR03 mitochondrion, complete genome",43.3008361845656,169,43.3008361845656,-0.12990250855369678,NC_025575.1,143642,NA,Chordata,Amphibia,Anura,Ranidae,Pelophylax,Pelophylax cretensis
6082,"NC_025566.1 Alectis ciliaris mitochondrion, complete genome",0,169,0,-0,NC_025566.1,179359,NA,Chordata,Actinopteri,Carangiformes,Carangidae,Alectis,Alectis ciliaris
6083,"NC_025563.1 Bos mutus mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,NC_025563.1,72004,NA,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos mutus
6084,"NC_025562.1 Garra imberba mitochondrion, complete genome",0,173,0,-0,NC_025562.1,887870,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Ageneiogarra,Ageneiogarra imberba
6085,"NC_025559.1 Neomys fodiens mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_025559.1,62282,NA,Chordata,Mammalia,Eulipotyphla,Soricidae,Neomys,Neomys fodiens
6086,"NC_025556.1 Larus crassirostris mitochondrion, complete genome",31.976922791948986,179,31.976922791948986,-0.09593076837584696,NC_025556.1,179808,NA,Chordata,Aves,Charadriiformes,Laridae,Larus,Larus crassirostris
6087,"NC_025555.1 Oreochromis esculentus mitochondrion, complete genome",0,168,0,-0,NC_025555.1,40191,NA,Chordata,Actinopteri,Cichliformes,Cichlidae,Oreochromis,Oreochromis esculentus
6090,"NC_025550.1 Callosciurus erythraeus mitochondrion, complete genome",30.178912179733803,169,30.178912179733803,-0.09053673653920141,NC_025550.1,64677,NA,Chordata,Mammalia,Rodentia,Sciuridae,Callosciurus,Callosciurus erythraeus
6091,"NC_025521.1 Scolopax rusticola mitochondrion, complete genome",31.976922791948986,182,31.976922791948986,-0.09593076837584696,NC_025521.1,100826,NA,Chordata,Aves,Charadriiformes,Scolopacidae,Scolopax,Scolopax rusticola
6093,"NC_025517.1 Plectorhinchus lineatus isolate SCAUA 120 mitochondrion, complete genome",7.800001319483234,170,7.800001319483234,-0.0234000039584497,NC_025517.1,360510,NA,Chordata,Actinopteri,Lutjaniformes,Haemulidae,Plectorhinchus,Plectorhinchus lineatus
6094,"NC_025515.1 Tanakia limbata mitochondrion, complete genome",0,177,0,-0,NC_025515.1,80806,NA,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Tanakia,Tanakia limbata
6095,"NC_025514.1 Vanellus cinereus mitochondrion, complete genome",31.976922791948986,181,31.976922791948986,-0.09593076837584696,NC_025514.1,261961,NA,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,Vanellus cinereus
6096,"NC_025513.1 Macaca fuscata mitochondrion, complete genome",52.99023131210919,164,52.99023131210919,-0.15897069393632757,NC_025513.1,9542,NA,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca fuscata
6097,"NC_025512.1 Narcine entemedor mitochondrion, complete genome",41.04123751882368,182,41.04123751882368,-0.12312371255647103,NC_025512.1,1213697,NA,Chordata,Chondrichthyes,Torpediniformes,Narcinidae,Narcine,Narcine entemedor
6098,"NC_025508.1 Porphyrio porphyrio mitochondrion, complete genome",25.77684463010921,178,25.77684463010921,-0.07733053389032762,NC_025508.1,171406,NA,Chordata,Aves,Gruiformes,Rallidae,Porphyrio,Porphyrio porphyrio
6099,"NC_025507.1 Gallirallus philippensis mitochondrion, complete genome",17.976648803927375,179,17.976648803927375,-0.05392994641178213,NC_025507.1,2861860,NA,Chordata,Aves,Gruiformes,Rallidae,Hypotaenidia,Hypotaenidia philippensis
6100,"NC_025502.1 Lewinia muelleri mitochondrion, complete genome",25.77684463010921,179,25.77684463010921,-0.07733053389032762,NC_025502.1,1294523,NA,Chordata,Aves,Gruiformes,Rallidae,Lewinia,Lewinia muelleri
6101,"NC_025501.1 Eulabeornis castaneoventris mitochondrion, complete genome",25.77684463010921,179,25.77684463010921,-0.07733053389032762,NC_025501.1,1150654,NA,Chordata,Aves,Gruiformes,Rallidae,Eulabeornis,Eulabeornis castaneoventris
6102,"NC_025499.1 Heliornis fulica mitochondrion, complete genome",32.38588528305485,178,32.38588528305485,-0.09715765584916454,NC_025499.1,54369,NA,Chordata,Aves,Gruiformes,Heliornithidae,Heliornis,Heliornis fulica
6103,"NC_025498.1 Raja pulchra mitochondrion, complete genome",48.25110004930983,180,48.25110004930983,-0.14475330014792948,NC_025498.1,1885022,NA,Chordata,Chondrichthyes,Rajiformes,Rajidae,Beringraja,Beringraja pulchra
6104,"NC_025494.1 Lissemys scutata mitochondrion, complete genome",18.59293981435318,180,18.59293981435318,-0.05577881944305954,NC_025494.1,227466,NA,Chordata,NA,Testudines,Trionychidae,Lissemys,Lissemys scutata
6105,"NC_025337.1 Sillago asiatica mitochondrion, complete genome",0,168,0,-0,NC_025337.1,1055099,NA,Chordata,Actinopteri,NA,Sillaginidae,Sillago,Sillago asiatica
6106,"NC_025336.1 Rasbora trilineata mitochondrion, complete genome",14.962868892568766,172,14.962868892568766,-0.0448886066777063,NC_025336.1,27715,NA,Chordata,Actinopteri,Cypriniformes,Danionidae,Rasbora,Rasbora trilineata
6107,"NC_025330.1 Cricetulus longicaudatus mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,NC_025330.1,10030,NA,Chordata,Mammalia,Rodentia,Cricetidae,Cricetulus,Cricetulus longicaudatus
6108,"NC_025328.1 Squatina formosa mitochondrion, complete genome",41.04123751882368,183,41.04123751882368,-0.12312371255647103,NC_025328.1,495881,NA,Chordata,Chondrichthyes,NA,Squatinidae,Squatina,Squatina formosa
6109,"NC_025327.1 Sorex tundrensis mitochondrion, complete genome",30.178912179733803,175,30.178912179733803,-0.09053673653920141,NC_025327.1,62287,NA,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex tundrensis
6110,"NC_025326.1 Rhodeus sericeus mitochondrion, complete genome",0,176,0,-0,NC_025326.1,58327,NA,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Rhodeus,Rhodeus sericeus
6111,"NC_025321.1 Homatula potanini mitochondrion, complete genome",0,174,0,-0,NC_025321.1,341099,NA,Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Homatula,Homatula potanini
6112,"NC_025320.1 Eremias vermiculata mitochondrion, complete genome",50.849637086957856,174,50.849637086957856,-0.15254891126087358,NC_025320.1,383861,NA,Chordata,Lepidosauria,Squamata,Lacertidae,Eremias,Eremias vermiculata
6113,"NC_025319.1 Discogobio yunnanensis mitochondrion, complete genome",0,169,0,-0,NC_025319.1,887869,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Discogobio,Discogobio yunnanensis
6114,"NC_025317.1 Siniperca chuatsi x Siniperca knerii mitochondrion, complete genome",0,169,0,-0,NC_025317.1,1550065,NA,Chordata,Actinopteri,Centrarchiformes,Sinipercidae,Siniperca,Siniperca chuatsi x Siniperca knerii
6115,"NC_025316.1 Lepus sinensis mitochondrion, complete genome",30.178912179733803,172,30.178912179733803,-0.09053673653920141,NC_025316.1,112022,NA,Chordata,Mammalia,Lagomorpha,Leporidae,Lepus,Lepus sinensis
6117,"NC_025308.1 Myotis brandtii mitochondrion, complete genome",17.279415249492523,178,17.279415249492523,-0.05183824574847757,NC_025308.1,109478,NA,Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis brandtii
6118,"NC_025307.1 Nibea coibor mitochondrion, complete genome",7.209862530486143,169,7.209862530486143,-0.02162958759145843,NC_025307.1,396775,NA,Chordata,Actinopteri,NA,Sciaenidae,Nibea,Nibea coibor
6119,"NC_025303.1 Ptychobarbus kaznakovi mitochondrion, complete genome",0,173,0,-0,NC_025303.1,263525,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Ptychobarbus,Ptychobarbus kaznakovi
6120,"NC_025301.1 Rhabdosargus sarba mitochondrion, complete genome",0,170,0,-0,NC_025301.1,182642,NA,Chordata,Actinopteri,Spariformes,Sparidae,Rhabdosargus,Rhabdosargus sarba
6121,"NC_025300.1 Xenophysogobio nudicorpa mitochondrion, complete genome",0,179,0,-0,NC_025300.1,342434,NA,Chordata,Actinopteri,Cypriniformes,Gobionidae,Xenophysogobio,Xenophysogobio nudicorpa
6122,"NC_025298.1 Sillago indica mitochondrion, complete genome",0,168,0,-0,NC_025298.1,1535408,NA,Chordata,Actinopteri,NA,Sillaginidae,Sillago,Sillago indica
6123,"NC_025297.1 Metahomaloptera omeiensis mitochondrion, complete genome",0,172,0,-0,NC_025297.1,340416,NA,Chordata,Actinopteri,Cypriniformes,Balitoridae,Metahomaloptera,Metahomaloptera omeiensis
6124,"NC_025296.1 Viverricula indica mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_025296.1,94196,NA,Chordata,Mammalia,Carnivora,Viverridae,Viverricula,Viverricula indica
6125,"NC_025290.1 Pterois volitans mitochondrion, complete genome",0,168,0,-0,NC_025290.1,185886,NA,Chordata,Actinopteri,Perciformes,Scorpaenidae,Pterois,Pterois volitans
6126,"NC_025287.1 Mus fragilicauda isolate R5125 mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_025287.1,186193,NA,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus fragilicauda
6127,"NC_025286.1 Nipponocypris koreanus mitochondrion, complete genome",0,177,0,-0,NC_025286.1,933226,NA,Chordata,Actinopteri,Cypriniformes,Xenocyprididae,Nipponocypris,Nipponocypris koreanus
6128,"NC_025283.1 Lasiopodomys mandarinus mitochondrion, complete genome",30.178912179733803,168,30.178912179733803,-0.09053673653920141,NC_025283.1,399234,NA,Chordata,Mammalia,Rodentia,Cricetidae,Lasiopodomys,Lasiopodomys mandarinus
6129,"NC_025278.1 Sorex cylindricauda mitochondrion, complete genome",30.178912179733803,174,30.178912179733803,-0.09053673653920141,NC_025278.1,268767,NA,Chordata,Mammalia,Eulipotyphla,Soricidae,Sorex,Sorex cylindricauda
6130,"NC_025275.1 Orthriophis taeniurus mitochondrion, complete genome",82.39728188242646,163,82.39728188242646,-0.24719184564727936,NC_025275.1,74398,NA,Chordata,Lepidosauria,Squamata,Colubridae,Elaphe,Elaphe taeniura
6131,"NC_025271.1 Capreolus pygargus isolate Cp5 mitochondrion, complete genome",20.779475102705483,168,20.779475102705483,-0.06233842530811645,NC_025271.1,48560,NA,Chordata,Mammalia,Artiodactyla,Cervidae,Capreolus,Capreolus pygargus
6132,"NC_025270.1 Mus cookii isolate R5155 mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_025270.1,10098,NA,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus cookii
6133,"NC_025269.1 Mus cervicolor isolate R4864 mitochondrion, complete genome",30.178912179733803,170,30.178912179733803,-0.09053673653920141,NC_025269.1,10097,NA,Chordata,Mammalia,Rodentia,Muridae,Mus,Mus cervicolor
6134,"NC_025242.1 Cottus czerskii mitochondrion, complete genome",0,169,0,-0,NC_025242.1,157167,NA,Chordata,Actinopteri,Perciformes,Cottidae,Cottus,Cottus czerskii
6136,"NC_025225.1 Channa asiatica mitochondrion, complete genome",5.20006555509142,169,5.20006555509142,-0.015600196665274261,NC_025225.1,188929,NA,Chordata,Actinopteri,Anabantiformes,Channidae,Channa,Channa asiatica
6137,"NC_025222.1 Macaca tonkeana mitochondrion, complete genome",44.589399684838426,164,44.589399684838426,-0.13376819905451529,NC_025222.1,40843,NA,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca tonkeana
6138,"NC_025221.1 Macaca silenus mitochondrion, complete genome",35.79078448535061,164,35.79078448535061,-0.10737235345605184,NC_025221.1,54601,NA,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca silenus
6139,"NC_025201.1 Macaca arctoides mitochondrion, complete genome",35.79078448535061,164,35.79078448535061,-0.10737235345605184,NC_025201.1,9540,NA,Chordata,Mammalia,Primates,Cercopithecidae,Macaca,Macaca arctoides
6140,"NC_025199.1 Zebrias zebrinus isolate 4 mitochondrion, complete genome",24.005013849018724,169,24.005013849018724,-0.07201504154705617,NC_025199.1,1302775,NA,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Zebrias,Zebrias zebrinus
6141,"NC_024940.1 Piaractus mesopotamicus mitochondrion, complete genome",5.20006555509142,174,5.20006555509142,-0.015600196665274261,NC_024940.1,42528,NA,Chordata,Actinopteri,Characiformes,Serrasalmidae,Piaractus,Piaractus mesopotamicus
6142,"NC_024942.1 Mustela nigripes mitochondrion, complete genome",23.978834017894034,168,23.978834017894034,-0.0719365020536821,NC_024942.1,77151,NA,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,Mustela nigripes
6143,"NC_024941.1 Salminus brasiliensis mitochondrion, complete genome",0,170,0,-0,NC_024941.1,930266,NA,Chordata,Actinopteri,Characiformes,Bryconidae,Salminus,Salminus brasiliensis
6144,"NC_024939.1 Prochilodus lineatus mitochondrion, complete genome",5.20006555509142,171,5.20006555509142,-0.015600196665274261,NC_024939.1,27695,NA,Chordata,Actinopteri,Characiformes,Prochilodontidae,Prochilodus,Prochilodus lineatus
6145,"NC_024938.1 Brycon orbignyanus mitochondrion, complete genome",0,168,0,-0,NC_024938.1,126315,NA,Chordata,Actinopteri,Characiformes,Bryconidae,Brycon,Brycon orbignyanus
6146,"NC_024937.1 Zapteryx exasperata mitochondrion, complete genome",55.95027966005529,181,55.95027966005529,-0.16785083898016587,NC_024937.1,540279,NA,Chordata,Chondrichthyes,Rhinopristiformes,Rhinobatidae,Zapteryx,Zapteryx exasperata
6147,"NC_024934.1 Acrossocheilus stenotaeniatus mitochondrion, complete genome",0,176,0,-0,NC_024934.1,1544377,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Acrossocheilus,Acrossocheilus stenotaeniatus
6148,"NC_024933.1 Chlorocebus cynosuros mitochondrion, complete genome",28.58856627728976,165,28.58856627728976,-0.08576569883186928,NC_024933.1,460675,NA,Chordata,Mammalia,Primates,Cercopithecidae,Chlorocebus,Chlorocebus cynosuros
6149,"NC_024925.1 Emberiza rutila mitochondrion, complete genome",42.993842339953495,182,42.993842339953495,-0.1289815270198605,NC_024925.1,267979,NA,Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza rutila
6150,"NC_024924.1 Emberiza rustica voucher AHHF01 mitochondrion, complete genome",42.993842339953495,182,42.993842339953495,-0.1289815270198605,NC_024924.1,36250,NA,Chordata,Aves,Passeriformes,Fringillidae,Emberiza,Emberiza rustica
6151,"NC_024922.1 Netta rufina mitochondrion, complete genome",23.176714359018796,189,23.176714359018796,-0.06953014307705639,NC_024922.1,30387,NA,Chordata,Aves,Anseriformes,Anatidae,Netta,Netta rufina
6152,"NC_024921.1 Heteromycteris japonicus mitochondrion, complete genome",6.162910104258067,169,6.162910104258067,-0.0184887303127742,NC_024921.1,195614,NA,Chordata,Actinopteri,Pleuronectiformes,Soleidae,Heteromycteris,Heteromycteris japonicus
6153,"NC_024885.1 Rhodeus lighti mitochondrion, complete genome",0,177,0,-0,NC_024885.1,80798,NA,Chordata,Actinopteri,Cypriniformes,Acheilognathidae,Rhodeus,Rhodeus lighti
6154,"NC_024883.1 Chirostoma humboldtianum mitochondrion, complete genome",0,168,0,-0,NC_024883.1,370629,NA,Chordata,Actinopteri,Atheriniformes,Atherinopsidae,Chirostoma,Chirostoma humboldtianum
6155,"NC_024881.1 Siganus canaliculatus mitochondrion, complete genome",5.20006555509142,171,5.20006555509142,-0.015600196665274261,NC_024881.1,75042,NA,Chordata,Actinopteri,NA,Siganidae,Siganus,Siganus canaliculatus
6156,"NC_024880.1 Schizopygopsis malacanthus mitochondrion, complete genome",0,176,0,-0,NC_024880.1,361645,NA,Chordata,Actinopteri,Cypriniformes,Cyprinidae,Schizopygopsis,Schizopygopsis malacanthus
6157,"NC_024879.1 Siniperca scherzeri x Siniperca chuatsi mitochondrion, complete genome",7.7191555252603905,169,7.7191555252603905,-0.02315746657578117,NC_024879.1,1443078,NA,Chordata,Actinopteri,Centrarchiformes,Sinipercidae,Siniperca,Siniperca scherzeri x Siniperca chuatsi
6158,"NC_024876.1 Siniperca chuatsi x Siniperca scherzeri mitochondrion, complete genome",0,169,0,-0,NC_024876.1,1443077,NA,Chordata,Actinopteri,Centrarchiformes,Sinipercidae,Siniperca,Siniperca chuatsi x Siniperca scherzeri
6159,"NC_024875.1 Phrynocephalus guinanensis mitochondrion, complete genome",71.26570237610957,169,71.26570237610957,-0.21379710712832872,NC_024875.1,740940,NA,Chordata,Lepidosauria,Squamata,Agamidae,Phrynocephalus,Phrynocephalus guinanensis
6160,"NC_024873.1 Malurus melanocephalus voucher AMNH Lab1109 mitochondrion, complete genome",23.176714359018796,182,23.176714359018796,-0.06953014307705639,NC_024873.1,175006,NA,Chordata,Aves,Passeriformes,Maluridae,Malurus,Malurus melanocephalus
6161,"NC_024872.1 Turdus migratorius voucher MMNH 46438 mitochondrion, complete genome",28.99356835193189,182,28.99356835193189,-0.08698070505579568,NC_024872.1,9188,NA,Chordata,Aves,Passeriformes,Turdidae,Turdus,Turdus migratorius
6162,"NC_024871.1 Tregellasia leucops voucher AMNH AM819 mitochondrion, complete genome",34.19363390702331,184,34.19363390702331,-0.10258090172106994,NC_024871.1,175139,NA,Chordata,Aves,Passeriformes,Petroicidae,Tregellasia,Tregellasia leucops
6163,"NC_024870.1 Sitta carolinensis voucher MMNH 47277 mitochondrion, complete genome",36.20343088241803,183,36.20343088241803,-0.1086102926472541,NC_024870.1,50250,NA,Chordata,Aves,Passeriformes,Sittidae,Sitta,Sitta carolinensis
6164,"NC_024869.1 Vireo olivaceus voucher MMNH 47300 mitochondrion, complete genome",42.19383225455481,180,42.19383225455481,-0.12658149676366445,NC_024869.1,28733,NA,Chordata,Aves,Passeriformes,Vireonidae,Vireo,Vireo olivaceus
6165,"NC_024868.1 Hyliota flavigaster voucher FMNH 440798 mitochondrion, complete genome",34.19363390702331,182,34.19363390702331,-0.10258090172106994,NC_024868.1,343932,NA,Chordata,Aves,Passeriformes,Hyliotidae,Hyliota,Hyliota flavigaster
6166,"NC_024867.1 Poecile atricapilla voucher MMNH 47022 mitochondrion, complete genome",34.19363390702331,183,34.19363390702331,-0.10258090172106994,NC_024867.1,48891,NA,Chordata,Aves,Passeriformes,Paridae,Poecile,Poecile atricapillus
6167,"NC_024866.1 Regulus calendula voucher MMNH FKB243 mitochondrion, complete genome",28.99356835193189,180,28.99356835193189,-0.08698070505579568,NC_024866.1,73321,NA,Chordata,Aves,Passeriformes,Regulidae,Regulus,Regulus calendula
6168,"NC_024865.1 Oedistoma iliolophum voucher AMNH AM956 mitochondrion, complete genome",34.19363390702331,183,34.19363390702331,-0.10258090172106994,NC_024865.1,1763895,NA,Chordata,Aves,Passeriformes,Melanocharitidae,Oedistoma,Oedistoma iliolophus
6169,"NC_024862.1 Carcharhinus macloti mitochondrion, complete genome",47.650278171769315,181,47.650278171769315,-0.14295083451530796,NC_024862.1,443759,NA,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,Carcharhinus macloti
6170,"NC_024860.1 Sus celebensis mitochondrion, complete genome",20.779475102705483,170,20.779475102705483,-0.06233842530811645,NC_024860.1,273789,NA,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus celebensis
